signal,human_si,wcs
S09593_L0220_E018,85.7142857143,100.0
S09596_L0208_E018,85.7142857143,100.0
S09606_L0208_E018,0.0,0.0
S09615_L0220_E018,100.0,90.0
S09678_L0235_E018,70.0,70.0
S09684_L0220_E018,90.0,90.0
S09689_L0235_E018,80.0,100.0
S09714_L0202_E018,100.0,100.0
S09733_L0208_E018,66.6666666667,100.0
S09752_L0241_E018,57.1428571429,85.71428571428571
S09767_L0241_E018,100.0,100.0
S09770_L0241_E018,0.0,25.0
S09790_L0220_E018,100.0,100.0
S09819_L0202_E018,85.7142857143,100.0
S09824_L0202_E018,90.0,100.0
S09828_L0220_E018,87.5,100.0
S09831_L0220_E018,0.0,42.857142857142854
S09899_L0220_E018,85.7142857143,85.71428571428571
S09903_L0202_E018,0.0,33.333333333333336
S09908_L0208_E018,42.8571428571,0.0
S09945_L0208_E018,100.0,71.42857142857143
S09951_L0235_E018,0.0,12.5
S09969_L0241_E018,80.0,100.0
S09977_L0220_E018,25.0,87.5
